"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322.91180419922,1038.99104690552,2018.98059082031,486.384632110596,0,0,0,0,0,0,0,18047.3618164062,20654.947265625,27263.9838867188,44726.162109375,52023.099609375,82190.140625,55168.861328125,44774.2900390625,43448.9404296875,46932.470703125,45997.0888671875,45061.759765625,53091.5205078125,47698.669921875,40561.3486328125,37503.4150390625,32831.6435546875,27142.8901367188,30359.2348632812,30583.6650390625,28224.2749023438,22246.0419921875,22139.509765625,17495.4067382812,15495.7526855469,15758.1638183594,18011.5302734375,16280.6940917969,16022.3039550781,13769.1569824219,9396.75805664062,46794.4272460938,50164.2307128906,7268.28283691406,10788.7590332031,10184.3911132812,7034.79797363281,7234.416015625,8055.94702148438,8065.44189453125,8074.86694335938,11119.4498291016,21559.9331054688,14510.3327636719,16972.3310546875,23316.935546875,12786.9029541016,6076.494140625,6689.21899414062,7130.44506835938,7507.05993652344,7515.00708007812,5546.36944580078,2291.11541748047,2133.23425292969,2241.82281494141,2060.99197387695,1900.14929199219,2247.69677734375,2437.802734375,3207.25024414062,4772.38824462891,7161.287109375,4291.16885375977,22342.1622314453,34623.498046875,14294.7241210938,18262.7639160156,19692.0693359375,22367.5102539062,30616.5341796875,506160.28515625,92606.109375,43368.625,27962.9819335938,0.215057402849197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.025375366211,1123.3443145752,1984.56271362305,389.714257836342,0,0,0,0,0,0,0,15295.2019042969,19333.2954101562,26750.0952148438,49392.7509765625,50714.2392578125,82161.19921875,56788.380859375,43797.0107421875,45360.6904296875,46990.4208984375,63888.6591796875,59188.8701171875,50149.4697265625,43260.91015625,40193.1728515625,35896.3955078125,31324.921875,26946.263671875,29197.7700195312,30455.8168945312,28521.3349609375,22246.0419921875,22276.0659179688,19066.0480957031,15440.0400390625,17389.2280273438,19539.5913085938,16280.6940917969,15989.25,10822.8107910156,9396.75805664062,48789.8818359375,60329.453125,7313.36596679688,10788.7590332031,10143.8861083984,7034.79797363281,7211.87805175781,8055.94702148438,8065.44189453125,10347.5101318359,14689.3142089844,19467.3215332031,13669.8178710938,17011.0764160156,23138.9387207031,12786.0571289062,6089.52001953125,6684.671875,6834.97509765625,7351.79797363281,7515.00708007812,5221.61071777344,2075.33093261719,2124.36560058594,2249.89959716797,2236.01678466797,2040.00698852539,2238.58447265625,2239.80191040039,3246.53894042969,4591.25726318359,8577.70910644531,7364.04089355469,7809.86608886719,23128.1618652344,14538.6057128906,15934.0061035156,19336.4487304688,22259.6640625,34641.19921875,188140.8984375,52970.9443359375,37794.7568359375,23977.6044921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.177307128906,1121.29259109497,1509.25090026855,37.9401588439941,0,0,0,0,0,0,0,10743.8409423828,19319.4423828125,23296.9282226562,45680.70703125,49947.259765625,81815.720703125,60562.12109375,46708.189453125,44958.9609375,51635.4697265625,141331.428710938,135481.006835938,42142.5498046875,41311.869140625,29784.5405273438,35877.7958984375,31324.921875,26988.58203125,29567.2202148438,30546.9755859375,23219.712890625,22246.0419921875,22276.0659179688,19621.8039550781,15423.1921386719,18331.4157714844,19346.0537109375,16280.6940917969,15565.5129394531,9384.82104492188,9396.75805664062,34648.5024414062,31659.5427246094,6438.94586181641,10788.7590332031,10166.2021484375,7034.79797363281,7650.06396484375,8055.94702148438,8065.44189453125,8956.18591308594,13832.8891601562,13779.0649414062,13665.6828613281,16554.6408691406,23155.5219726562,12732.5991210938,6089.52001953125,6666.93701171875,6613.57897949219,7288.31591796875,6617.84301757812,3003.33557128906,2058.96063232422,2107.6259765625,2250.84338378906,2255.27307128906,2141.17263793945,2224.96197509766,2166.14010620117,2607.52478027344,3592.35290527344,10359.2989501953,12977.0209960938,8620.53405761719,12711.6799316406,14671.0607910156,16155.4340820312,21082.1889648438,21647.3540039062,25710.3979492188,68820.9462890625,39422.4067382812,30818.189453125,24614.89453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.48210144043,1966.60092163086,1498.68888092041,0,0,0,0,0,0,0,0,9360.63189697266,19319.4423828125,20446.7099609375,48705.7607421875,49934.26953125,71866.6796875,65403.162109375,50401.599609375,45974.7900390625,78769.240234375,160960.498046875,153209.630859375,41303.2607421875,41306.3291015625,21222.8376464844,31064.0278320312,31324.921875,26946.7299804688,29292.8911132812,27342.9262695312,22409.654296875,22246.0419921875,22276.0659179688,21273.8735351562,15399.1330566406,18383.2846679688,20158.1850585938,17335.6428222656,15986.375,9968.57006835938,9396.75805664062,10478.748046875,3093.47369384766,4376.00268554688,10788.7590332031,10166.0671386719,7061.17407226562,7809.958984375,8055.94702148438,8065.44189453125,7901.587890625,7764.79797363281,10908.2330322266,13753.2028808594,15433.0632324219,23574.6599121094,12080.4979248047,6089.52001953125,6707.16296386719,6464.58605957031,7485.68200683594,5373.25506591797,1961.86697387695,2018.38256835938,2123.40484619141,2252.86572265625,2255.27307128906,2224.98468017578,2475.45434570312,2166.14010620117,1913.78634643555,3401.95346069336,12313.0703125,14234.7707519531,7947.16198730469,5982.20007324219,14701.6910400391,18219.8920898438,21315.515625,24321.6787109375,25494.8408203125,45683.1689453125,32348.9716796875,28398.1396484375,24157.8041992188,1931.93164348602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.97511291504,918.471660614014,0,0,0,0,0,0,0,0,4850.05783081055,19319.4423828125,19516.5029296875,48457.490234375,49929.3798828125,58214.849609375,60517.23046875,52263.259765625,47968.7099609375,100483.588867188,185927.478515625,157024.44921875,41306.7001953125,41167.33984375,18986.7312011719,23998.2666015625,31324.921875,25954.8720703125,29369.6909179688,22514.2309570312,20422.2622070312,22181.9877929688,22276.0659179688,22297.1015625,15532.8181152344,18837.68359375,20663.830078125,17306.6970214844,15956.2609863281,10846.3059082031,9396.75805664062,8479.55883789062,2655.07623291016,4945.50720214844,10788.7590332031,9328.52807617188,7248.69506835938,8046.38195800781,8055.94702148438,8079.70690917969,7891.46301269531,7764.79797363281,11078.2158203125,13685.8017578125,15617.9479980469,23825.509765625,10857.3469238281,6089.52001953125,6695.19091796875,6397.39404296875,7469.59997558594,4417.24307250977,1839.21237182617,1988.68463134766,2125.33221435547,2252.99639892578,2255.27307128906,2257.53100585938,2693.46328735352,2191.13522338867,1734.80477905273,5823.01586914062,11535.3699951172,14683.1147460938,7968.46301269531,6016.64709472656,16566.1862792969,18918.421875,19621.5131835938,32440.4213867188,28866.388671875,40265.365234375,43777.0009765625,28363.8256835938,23623.6010742188,14813.0659179688,160.945007324219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417.39595970511,602.054064035416,0,0,0,0,0,0,0,0,6418.59423828125,38491.5966796875,38896.6479492188,95045.1455078125,99086.859375,114795.690429688,89017.2001953125,99220.1005859375,104633.161132812,139705.119140625,427296,321164.655273438,82771.4912109375,59585.3879394531,25488.5869140625,49309.8139648438,62649.84375,53266.7758789062,57357.5244140625,39147.0151367188,40854.646484375,40888.4223632812,44552.1318359375,44444.8125,30899.0339355469,38643.8791503906,41060.6796875,27470.9755859375,29326.4448242188,22840.3410644531,18793.5161132812,17073.2575683594,5323.24078369141,6438.46478271484,21569.9411621094,19374.828125,14128.0620117188,15899.2700195312,17097.5339355469,19869.9401855469,15559.1608886719,15611.5400390625,23698.5515136719,26273.2780761719,33625.2526855469,48762.6435546875,23072.0607910156,12273.8218994141,13119.8110351562,12725.0361328125,11668.2697753906,5874.26040649414,3678.42474365234,3865.84658813477,4065.98583984375,4505.99279785156,4510.54614257812,4515.06201171875,5646.10827636719,4629.43353271484,3498.85296630859,8287.01373291016,16401.0408935547,25126.0678710938,22900.6148681641,11938.3270263672,19491.9691162109,36846.0290527344,34269.2250976562,62538.978515625,58110.21875,82172.6245117188,103044.593261719,74310.3813476562,47259.4926757812,23887.6809082031,200.708801269531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.744705200195,0,0,0,0,0,0,0,0,0,47.1051902770996,16536.8421630859,19526.1860351562,41665.4462890625,48635.109375,57116.580078125,42745.470703125,48265.80859375,45529.7900390625,60764.19921875,209416.578125,148634.8984375,42091.51953125,27993.2243652344,11895.7890625,26411.2573242188,31324.921875,29172.087890625,27412.0561523438,18965.6650390625,18991.6547851562,20352.4228515625,22265.125,17964.8405761719,14932.3579101562,17495.1496582031,19538.4638671875,9714.7529296875,9615.93115234375,9448.48510742188,9396.75805664062,7017.73974609375,2655.07623291016,2136.98742675781,8870.42852783203,9070.48095703125,7034.79797363281,7585.52905273438,9713.94799804688,10342.5759277344,8096.88500976562,8025.91088867188,12108.1997070312,12888.1577148438,17449.3139648438,24015.8203125,12085.4788818359,6307.95495605469,6424.31298828125,6362.51806640625,2843.18676757812,1907.05764770508,1839.21237182617,1841.12399291992,2011.28860473633,2252.99639892578,2255.27307128906,2257.53100585938,2734.37432861328,2207.73190307617,2072.76751708984,3836.07461547852,7028.43493652344,10463.6401367188,13078.640625,7491.59790039062,9056.57202148438,15494.9250488281,17589.9912109375,22505.5932617188,32325.2197265625,30430.2333984375,52967.517578125,37397.98046875,18690.0104980469,8645.61596679688,3.76146292686462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.042320251465,0,0,0,0,0,0,0,0,0,0,16606.1591796875,20963.3291015625,33374.7651367188,45509.5498046875,56259.990234375,42673.201171875,45299.2890625,40701.9008789062,49429.51953125,208163.69921875,83138.638671875,42927.3603515625,32214.1733398438,14117.3129882812,31688.9907226562,31335.7651367188,36707.0126953125,26955.1181640625,18965.6650390625,18991.6547851562,20171.7529296875,18528.5620117188,14916.3881835938,14932.3579101562,17701.1252441406,18537.3193359375,9360.7041015625,9372.80200195312,9384.82104492188,9396.75805664062,8187.91186523438,2655.07623291016,2127.02386474609,7799.64599609375,8570.44702148438,7034.79797363281,7614.17907714844,9190.02709960938,10342.5759277344,9062.38684082031,8182.73901367188,12108.1997070312,14605.0700683594,19189.921875,18329.6857910156,13260.5148925781,11854.5539550781,6366.05407714844,6234.03198242188,2504.86572265625,1837.28536987305,1839.21237182617,1841.12399291992,2122.18841552734,2252.99639892578,2255.27307128906,2257.53100585938,2795.67993164062,2517.90292358398,2357.72735595703,2716.17904663086,4708.98205566406,8843.87683105469,13612.9108886719,7943.68688964844,8707.93371582031,14401.9270019531,18286.1518554688,21894.0249023438,32006.9423828125,55416.0844726562,65331.1015625,31473.1547851562,13170.9028320312,7173.20861816406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.641571044922,0,0,0,0,0,0,0,0,0,0,14490.4927978516,21301.7890625,29772.1362304688,33716.8271484375,56450.5390625,42706.0810546875,43844.6796875,35756.2177734375,41626.5629882812,181125.41015625,56455.548828125,42595.3994140625,47632.7998046875,29861.9672851562,34074.0673828125,37029.326171875,40213.009765625,30244.943359375,18965.6650390625,18991.6547851562,20234.787109375,16710.2189941406,14912.5361328125,14932.3579101562,18098.046875,17218.3687744141,9219.84790039062,9372.80200195312,9384.82104492188,9396.75805664062,9408.00390625,3275.74572753906,2127.02386474609,6395.00158691406,7947.12902832031,7034.79797363281,7839.08605957031,9945.09301757812,10342.5759277344,9166.43298339844,7941.75708007812,13285.5085449219,17534.6430664062,19807.2880859375,16943.8698730469,13949.7409667969,17920.7548828125,7161.76196289062,6065.29406738281,2635.25650024414,1837.28536987305,1839.21237182617,1841.12399291992,1985.45446777344,2246.29162597656,2255.27307128906,2257.53100585938,2823.30963134766,3138.67239379883,2483.3424987793,2575.77416992188,3333.26153564453,5600.25366210938,14992.8857421875,6998.51403808594,7692.56604003906,13885.9497070312,18443.4545898438,21661.0004882812,27684.0209960938,61822.6967773438,57561.4658203125,32153.1572265625,13868.74609375,1161.42391967773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6484180688858,0,0,0,0,0,0,0,0,0,0,15270.7048339844,24098.1640625,29772.1362304688,30199.1591796875,57284.099609375,43137.1005859375,43917.5703125,34655.8012695312,38170.388671875,132903.948242188,45477.0400390625,42761.2607421875,56986.2001953125,44850.509765625,40633.8232421875,44012.890625,44074.689453125,35894.16796875,18965.6650390625,18991.6547851562,20303.8608398438,18402.9340820312,14912.5361328125,14938.6110839844,18202.6669921875,16184.8747558594,8727.2978515625,9372.80200195312,9384.82104492188,9396.75805664062,9408.61181640625,3974.50378417969,2127.02386474609,2143.58465576172,5074.64691162109,7034.79797363281,8576.34020996094,10330.3999023438,10342.5759277344,9309.19396972656,7821.32495117188,13466.0739746094,19755.0502929688,20251.4580078125,16735.1650390625,14625.6499023438,17921.9912109375,8711.79711914062,6160.083984375,3310.66882324219,1837.28536987305,1839.21237182617,1841.12399291992,1843.01950073242,2167.65130615234,2255.27307128906,2257.53100585938,2811.18145751953,3490.23065185547,3144.12219238281,2810.83575439453,3333.26153564453,5583.04675292969,15551.6931152344,7022.59106445312,6820.50610351562,13567.3442382812,17466.5532226562,21681.7416992188,27169.8720703125,55958.9340820312,46827.486328125,38846.0766601562,15097.361114502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14576.1713867188,30741.9150390625,29772.1362304688,29922.2270507812,56202.4404296875,43489.080078125,43917.5703125,32283.3969726562,41930.3505859375,48919.470703125,45477.0400390625,41159.19921875,56750.1396484375,46321.7392578125,42582.75,44012.890625,44074.689453125,36590.369140625,19131.4399414062,18991.6547851562,19743.71484375,20008.7946777344,14912.5361328125,15985.7888183594,18969.7416992188,14664.296875,8575.98498535156,9372.80200195312,9384.82104492188,9396.75805664062,9407.01782226562,4010.98266601562,2127.02386474609,2129.63751220703,5428.77459716797,7605.77795410156,9067.93994140625,10330.3999023438,10342.5759277344,9399.09899902344,8106.47509765625,13409.9538574219,20566.0283203125,20547.703125,17586.5561523438,15163.3168945312,17921.9912109375,9718.91882324219,6140.80407714844,3481.75912475586,1915.44094848633,1839.21237182617,1841.12399291992,1843.30978393555,2218.90362548828,2684.46917724609,2270.47869873047,2825.05871582031,3625.50994873047,3326.89709472656,3305.36584472656,3333.26153564453,4144.93426513672,15027.7390136719,6997.31506347656,6663.51599121094,11580.2017822266,16724.1003417969,25076.8364257812,53746.8647460938,28197.2685546875,47907.18359375,42324.6494140625,15486.2507324219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13830.4243164062,31373.7294921875,29788.8100585938,29878.7963867188,55055.3974609375,43069.7900390625,43917.5703125,31891.6684570312,40804.9970703125,42681.9609375,45493.3896484375,39806.8388671875,54729.8896484375,49551.5400390625,42413.30078125,44012.890625,44074.689453125,40619.4243164062,20192.8359375,19136.5229492188,19345.1845703125,21715.7329101562,16937.6801757812,17834.8969726562,19422.5708007812,14034.341796875,8225.04602050781,9372.80200195312,9384.82104492188,9396.75805664062,8843.22106933594,4264.70660400391,2127.02386474609,2129.63751220703,5254.24761962891,9405.09802246094,10318.1328125,10330.3999023438,10342.5759277344,9576.31091308594,7947.88598632812,13579.7619628906,28110.1635742188,22846.6201171875,17793.42578125,16197.3063964844,17921.9912109375,11155.3638916016,6137.41796875,4632.49670410156,3748.08462524414,1839.21237182617,1841.12399291992,1843.33041381836,2251.32482910156,3176.23254394531,2469.96166992188,2997.47857666016,3847.22381591797,3326.89709472656,3330.09356689453,3333.26153564453,2914.47351074219,5783.20001220703,5790.71496582031,6663.51599121094,10993.1918945312,17269.5942382812,23071.0541992188,90140.8388671875,29171.1240234375,52214.2783203125,42344.849609375,13892.404045105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10327.3752441406,31740.201171875,30533.4638671875,29818.1362304688,51313.3623046875,42749.7705078125,43869.2900390625,32559.3623046875,40508.1513671875,42244.791015625,48727.5087890625,39884.0185546875,53549.6396484375,54833.5498046875,42812.1396484375,44012.890625,44814.3896484375,51905.580078125,22551.4140625,19544.099609375,19997.9653320312,22016.958984375,32219.7373046875,21947.9189453125,19121.1567382812,15388.2177734375,7724.47900390625,9790.16918945312,9384.82104492188,9396.75805664062,9828.06567382812,5150.24816894531,2756.77227783203,2129.63751220703,3106.90466308594,9656.28796386719,10318.1328125,10330.3999023438,10342.5759277344,10839.7707519531,12086.0759277344,16233.5341796875,58405.20703125,48806.8056640625,21187.0866699219,17878.8813476562,17921.9912109375,9666.5791015625,6224.01098632812,5252.63403320312,3485.59036254883,1839.21237182617,1841.12399291992,1843.01950073242,2249.51293945312,2336.01519775391,3268.04315185547,6681.11975097656,5059.09851074219,3326.89709472656,3330.09356689453,3333.26153564453,2944.03527832031,4431.60681152344,5883.03002929688,7663.85803222656,14660.9006347656,17521.9465332031,23382.3349609375,80400.12890625,32088.8002929688,51324.2216796875,31489.0017089844,91.8901062011719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7205.94342041016,31230.5239257812,31788.8266601562,30008.90234375,48460.7075195312,42675.6904296875,41204.88671875,30979.7387695312,39932.8203125,42013.5009765625,51055.099609375,40209.48828125,53211.9501953125,56513.58984375,43896.1201171875,44117.7197265625,51897.3798828125,60202.7900390625,27029.2270507812,19724.1762695312,21128.5180664062,22016.958984375,35311.427734375,22846.1689453125,19739.7954101562,12737.5939941406,7667.18103027344,10402.8620605469,9743.74584960938,10428.5502929688,12767.5610351562,7140.14636230469,5183.90771484375,2129.63751220703,2132.23278808594,9412.06384277344,10318.1328125,10330.3999023438,10342.5759277344,12575.6328125,15899.3640136719,17518.8564453125,96499.9516601562,98796.4453125,25617.2631835938,17902.3452148438,17921.9912109375,9493.17687988281,6355.59204101562,5256.30798339844,3714.79891967773,1839.21237182617,1841.12399291992,1871.1171875,3433.94207763672,5894.57788085938,6561.36108398438,8654.31701660156,6331.90447998047,3326.89709472656,3330.09356689453,3333.26153564453,3022.55340576172,6956.04321289062,5246.34210205078,8062.708984375,19057.3251953125,17633.7761230469,24902.1713867188,74644.4458007812,32527.900390625,46821.1655273438,1464.09637451172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22414.6078491211,31789.59375,30156.4951171875,44174.4072265625,42723.7109375,37934.060546875,33731.9096679688,40773.9970703125,42340.5107421875,52564.5703125,43546.994140625,52906.7109375,56475.849609375,44238.0400390625,44176.0693359375,53090.8798828125,65493.529296875,29875.3647460938,21558.0883789062,23319.6889648438,22016.958984375,35282.6118164062,32356.8354492188,21913.4868164062,9831.89892578125,7664.96997070312,10475.5231933594,12384.5178222656,13280.4641113281,13992.2670898438,8899.36889648438,5832.5712890625,2129.63751220703,2223.29803466797,11541.1450195312,10318.1328125,10330.3999023438,10342.5759277344,13406.591796875,15935.6110839844,17518.8564453125,113432.920898438,100279.864746094,25640.966796875,17902.3452148438,18196.4897460938,11969.2069091797,8230.69580078125,5265.06689453125,3995.27737426758,1839.21237182617,1841.12399291992,1945.65240478516,3900.24243164062,6908.830078125,6915.74609375,8654.31701660156,7151.91510009766,3326.89709472656,3330.09356689453,3333.26153564453,3075.79144287109,7245.19616699219,4049.74810791016,7210.66491699219,20904.6782226562,22335.4838867188,23878.0849609375,58912.5815429688,28881.6625976562,30626.9116210938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
